fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,fb_subp0_read_sectors,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,shared_stores,
8710009.800000,7,1,47040,64.3554,144.156,1238117.200000,6720,5,2,5,0,0.178948,64,5984,1,300,200,20,30,537522.800000,4,24,1,0,6014,21000,8064,1344,7,8714001.300000,5,1,32,6,0.446429,0.179006,1000,40320,6000,1,
8492960.400000,7,1,62720,68.6143,139.351,1051616.900000,8960,5,2,5,0,0.167832,64,7888,1,300,136,20,44,560596.300000,4,24,1,0,6014,30800,10752,1792,7,8495190.000000,5,1,32,8,0.491071,0.167895,1000,53760,6000,1,
8375994.500000,7,1,78400,69.4453,133.52,882959.800000,11200,5,2,5,0,0.165828,64,9792,1,300,103,20,58,642286.100000,4,24,1,0,6014,40600,13440,2240,7,8377770.700000,5,1,32,10,0.517857,0.165886,1000,67200,6000,1,
8312807.700000,7,1,94080,68.8061,127.924,750653.800000,13440,5,2,5,0,0.167359,64,11696,1,300,83,20,72,723997.100000,4,24,1,0,6014,50400,16128,2688,7,8316059.700000,5,1,32,12,0.535714,0.167427,1000,80640,6000,1,
8604584.400000,7,1,62720,67.7938,145.531,1293051.300000,8960,5,2,5,0,0.169865,64,7920,1,115,375,52,16,409753.600000,4,24,1,0,6014,29120,10752,1792,7,8606711.000000,5,1,64,4,0.464286,0.169927,1000,53760,6000,1,
8156298.600000,7,1,94080,79.6455,136.778,939049.900000,13440,5,2,5,0,0.144578,64,11616,1,115,200,52,30,423610.600000,4,24,1,0,6014,54600,16128,2688,7,8156827.300000,5,1,64,6,0.580357,0.144641,1000,80640,6000,1,
7913710.600000,7,1,125440,77.8721,121.251,710147.700000,17920,5,2,5,0,0.147872,64,15312,1,115,136,52,44,525933.200000,4,24,1,0,6014,80080,21504,3584,7,7912303.500000,5,1,64,8,0.638393,0.147935,1000,107520,6000,1,
7837992.600000,7,1,156800,78.976,116.414,588093.500000,22400,5,2,5,0,0.145805,64,19008,1,115,103,52,58,580111.000000,4,24,1,0,6014,105560,26880,4480,7,7847530.800000,5,1,64,10,0.673214,0.145867,1000,134400,6000,1,
7809688.100000,7,1,188160,69.3253,98.8154,536267.400000,26880,5,2,5,0,0.16611,64,22704,1,115,83,52,72,593172.000000,4,24,1,0,6014,131040,32256,5376,7,7807132.200000,5,1,64,12,0.696429,0.166173,1000,161280,6000,1,
8444337.900000,7,1,94080,69.329,137.826,1131581.100000,13440,5,2,5,0,0.166101,64,11760,1,71,375,84,16,447624.500000,4,24,1,0,6014,47040,16128,2688,7,8443622.500000,5,1,96,4,0.5,0.166164,1000,80640,6000,1,
7917041.700000,7,1,141120,76.1698,121.14,761856.900000,20160,5,2,5,0,0.151179,64,17248,1,71,200,84,30,500234.200000,4,24,1,0,6014,88200,24192,4032,7,7905134.100000,5,1,96,6,0.625,0.151241,1000,120960,6000,1,
7824612.100000,7,1,188160,69.5304,100.26,601909.500000,26880,5,2,5,0,0.165625,64,22736,1,71,136,84,44,539200.600000,4,24,1,0,6014,129360,32256,5376,7,7831079.600000,5,1,96,8,0.6875,0.165683,1000,161280,6000,1,
7766165.300000,7,1,235200,72.2978,98.6933,507739.100000,33600,5,2,5,0,0.159283,64,28224,1,71,103,84,58,571020.900000,4,24,1,0,6014,170520,40320,6720,7,7771594.300000,5,1,96,10,0.725,0.159341,1000,201600,6000,1,
8178641.100000,7,1,125440,64.99,123.741,993421.200000,17920,5,2,5,0,0.177197,64,15600,1,51,375,116,16,516795.300000,4,24,1,0,6014,64960,21504,3584,7,8181924.600000,5,1,128,4,0.517857,0.177258,1000,107520,6000,1,
7909590.900000,7,1,188160,66.6902,101.583,666152.300000,26880,5,2,5,0,0.172677,64,22880,1,51,200,116,30,538035.100000,4,24,1,0,6014,121800,32256,5376,7,7910892.100000,5,1,128,6,0.647321,0.172739,1000,161280,6000,1,
7747724.400000,7,1,250880,71.7248,99.0544,523533.300000,35840,5,2,5,0,0.16055,64,30160,1,51,136,116,44,566909.100000,4,24,1,0,6014,178640,43008,7168,7,7760619.600000,5,1,128,8,0.712054,0.160614,1000,215040,6000,1,
9174533.500000,7,1,35840,44.2632,157.013,2138245.125000,4480,5,2,5,0,0.260197,64,4080,1,333,428,18,14,686245.125000,4,24,1,0,6016,10080,6272,896,8,9177301.625000,5,1,32,4,0.28125,0.260261,1000,31360,6000,1,
8576303.125000,7,1,53760,58.0391,154.41,1574978.125000,6720,5,2,5,0,0.198428,64,5984,1,333,214,18,28,535205.500000,4,24,1,0,6016,20160,9408,1344,8,8578833.375000,5,1,32,6,0.375,0.198487,1000,47040,6000,1,
8294882.250000,7,1,71680,63.7358,150.021,1310177.250000,8960,5,2,5,0,0.180682,64,7888,1,333,142,18,42,557333.375000,4,24,1,0,6016,30240,12544,1792,8,8297884.375000,5,1,32,8,0.421875,0.180746,1000,62720,6000,1,
8196287.125000,7,1,89600,64.9464,143.989,1122426.250000,11200,5,2,5,0,0.177312,64,9792,1,333,107,18,56,638854.000000,4,24,1,0,6016,40320,15680,2240,8,8203488.500000,5,1,32,10,0.45,0.177377,1000,78400,6000,1,
8063830.250000,7,1,107520,65.5562,138.549,898801.250000,13440,5,2,5,0,0.175668,64,11696,1,333,85,18,70,777558.000000,4,24,1,0,6016,50400,18816,2688,8,8066880.000000,5,1,32,12,0.46875,0.175727,1000,94080,6000,1,
8669199.625000,7,1,71680,59.7702,152.808,1584113.250000,8960,5,2,5,0,0.19268,64,7920,1,120,428,50,14,441997.250000,4,24,1,0,6016,28000,12544,1792,8,8671980.375000,5,1,64,4,0.390625,0.192738,1000,62720,6000,1,
8042525.875000,7,1,107520,75.2554,144.298,1069097.750000,13440,5,2,5,0,0.153017,64,11616,1,120,214,50,28,451795.500000,4,24,1,0,6016,56000,18816,2688,8,8046626.625000,5,1,64,6,0.520833,0.153079,1000,94080,6000,1,
7789918.625000,7,1,143360,76.5276,129.823,783960.875000,17920,5,2,5,0,0.150475,64,15312,1,120,142,50,42,561297.625000,4,24,1,0,6016,84000,25088,3584,8,7778640.375000,5,1,64,8,0.585938,0.150534,1000,125440,6000,1,
7743462.125000,7,1,179200,79.5113,127.048,666643.250000,22400,5,2,5,0,0.144818,64,19008,1,120,107,50,56,600630.500000,4,24,1,0,6016,112000,31360,4480,8,7740540.750000,5,1,64,10,0.625,0.144885,1000,156800,6000,1,
7596054.000000,7,1,215040,71.6075,109.073,585443.625000,26880,5,2,5,0,0.160817,64,22704,1,120,85,50,70,621091.375000,4,24,1,0,6016,140000,37632,5376,8,7598428.125000,5,1,64,12,0.651042,0.160877,1000,188160,6000,1,
8637893.500000,7,1,107520,61.9798,144.592,1358581.750000,13440,5,2,5,0,0.185808,64,11760,1,73,428,82,14,491210.500000,4,24,1,0,6016,45920,18816,2688,8,8640174.750000,5,1,96,4,0.427083,0.185867,1000,94080,6000,1,
7887615.250000,7,1,161280,73.9381,129.367,847229.250000,20160,5,2,5,0,0.155747,64,17248,1,73,214,82,28,539606.500000,4,24,1,0,6016,91840,28224,4032,8,7894166.750000,5,1,96,6,0.569444,0.155806,1000,141120,6000,1,
7792231.375000,7,1,215040,71.2091,110.231,654903.500000,26880,5,2,5,0,0.161717,64,22736,1,73,142,82,42,570933.375000,4,24,1,0,6016,137760,37632,5376,8,7787042.250000,5,1,96,8,0.640625,0.161777,1000,188160,6000,1,
7725260.875000,7,1,268800,74.6172,108.796,560556.500000,33600,5,2,5,0,0.154329,64,28224,1,73,107,82,56,593542.750000,4,24,1,0,6016,183680,47040,6720,8,7721734.375000,5,1,96,10,0.683333,0.154388,1000,235200,6000,1,
8306589.250000,7,1,143360,59.5371,131.917,1180173.875000,17920,5,2,5,0,0.193436,64,15600,1,52,428,114,14,575973.375000,4,24,1,0,6016,63840,25088,3584,8,8307155.250000,5,1,128,4,0.445312,0.193493,1000,125440,6000,1,
7966626.000000,7,1,215040,66.6262,110.718,732322.125000,26880,5,2,5,0,0.172844,64,22880,1,52,214,114,28,583046.000000,4,24,1,0,6016,127680,37632,5376,8,7986376.375000,5,1,128,6,0.59375,0.172905,1000,188160,6000,1,
7730186.500000,7,1,286720,74.1852,109.07,567858.875000,35840,5,2,5,0,0.155232,64,30160,1,52,142,114,42,596010.750000,4,24,1,0,6016,191520,50176,7168,8,7737429.250000,5,1,128,8,0.667969,0.155287,1000,250880,6000,1,
7693709.906250,8,1,5120,28.4813,28.4813,300060.656250,5120,5,2,5,0,0.402267,64,4624,1,187,187,32,32,483868.828125,4,22,1,0,5986,5120,0,1024,1,7695808.453125,5,1,32,4,1,0.402322,1000,0,5984,1,
9496544.625000,8,1,7680,24.3085,24.2437,249456.562500,7680,5,2,5,0,0.473851,64,6800,1,187,125,32,48,525001.812500,4,22,1,0,6002,7680,0,1536,1,9493653.031250,5,1,32,6,1,0.473908,1000,0,6000,1,
8754562.375000,8,1,10240,26.2496,26.1092,247260.453125,10240,5,2,5,0,0.436473,64,8976,1,187,93,32,64,555204.546875,4,22,1,0,5986,10240,0,2048,1,8769604.750000,5,1,32,8,1,0.436527,1000,0,5984,1,
9493737.875000,8,1,12800,23.6496,23.5865,236353.656250,12800,5,2,5,0,0.487059,64,11152,1,187,75,32,80,532517.609375,4,22,1,0,6002,12800,0,2560,1,9506637.390625,5,1,32,10,1,0.487112,1000,0,6000,1,
8017342.765625,8,1,15360,27.5946,27.4471,241531.750000,15360,5,2,5,0,0.415192,64,13328,1,187,62,32,96,529920.468750,4,22,1,0,5986,15360,0,3072,1,8020710.109375,5,1,32,12,1,0.415249,1000,0,5984,1,
8054740.468750,8,1,10240,28.1589,28.0083,331332.437500,10240,5,2,5,0,0.406875,64,8976,1,93,187,64,32,452243.343750,4,22,1,0,5986,10240,0,2048,1,8067046.421875,5,1,64,4,1,0.406928,1000,0,5984,1,
7858446.203125,8,1,15360,29.2432,29.0092,348113.421875,15360,5,2,5,0,0.393882,64,13200,1,93,125,64,48,418783.625000,4,22,1,0,6002,15360,0,3072,1,7851343.312500,5,1,64,6,1,0.393938,1000,0,6000,1,
7404326.593750,8,1,20480,29.2105,29.2105,341784.078125,20480,5,2,5,0,0.388032,64,17424,1,93,93,64,64,410722.109375,4,22,1,0,5954,20480,0,4096,1,7388500.515625,5,1,64,8,1,0.388094,1000,0,5952,1,
8799020.218750,8,1,25600,25.4505,25.2469,342184.687500,25600,5,2,5,0,0.452583,64,21648,1,93,75,64,80,474996.218750,4,22,1,0,6002,25600,0,5120,1,8787032.265625,5,1,64,10,1,0.452644,1000,0,6000,1,
7257508.859375,8,1,30720,28.2069,27.9061,366710.281250,30720,5,2,5,0,0.406177,64,25872,1,93,62,64,96,406755.437500,4,22,1,0,5986,30720,0,6144,1,7256061.937500,5,1,64,12,1,0.406235,1000,0,5984,1,
7391434.109375,8,1,15360,32.4873,32.3135,412244.203125,15360,5,2,5,0,0.352656,64,13328,1,62,187,96,32,366340.484375,4,22,1,0,5986,15360,0,3072,1,7403580.156250,5,1,96,4,1,0.352712,1000,0,5984,1,
7783936.640625,8,1,23040,29.0169,28.7848,366832.750000,23040,5,2,5,0,0.396959,64,19600,1,62,125,96,48,388064.578125,4,22,1,0,6002,23040,0,4608,1,7812498.578125,5,1,96,6,1,0.39701,1000,0,6000,1,
7205590.187500,8,1,30720,29.4352,29.1212,419614.656250,30720,5,2,5,0,0.389224,64,25872,1,62,93,96,64,354812.406250,4,22,1,0,5986,30720,0,6144,1,7203918.687500,5,1,96,8,1,0.389284,1000,0,5984,1,
7691663.421875,8,1,38400,26.8158,26.6013,347972.468750,38400,5,2,5,0,0.429544,64,32144,1,62,75,96,80,431818.812500,4,22,1,0,6002,38400,0,7680,1,7691690.546875,5,1,96,10,1,0.429597,1000,0,6000,1,
7165430.953125,8,1,20480,33.0947,32.5638,448307.750000,20480,5,2,5,0,0.346181,64,17680,1,46,187,128,32,325068.140625,4,22,1,0,5986,20480,0,4096,1,7166289.671875,5,1,128,4,1,0.346238,1000,0,5984,1,
7223577.062500,8,1,30720,28.9004,28.3609,414394.562500,30720,5,2,5,0,0.398553,64,26000,1,46,125,128,48,358035.750000,4,22,1,0,6002,30720,0,6144,1,7226113.281250,5,1,128,6,1,0.398611,1000,0,6000,1,
7271421.765625,8,1,40960,28.4477,28.1418,373890.734375,40960,5,2,5,0,0.398445,64,34320,1,46,93,128,64,390745.046875,4,22,1,0,5954,40960,0,8192,1,7271618.968750,5,1,128,8,1,0.3985,1000,0,5952,1,
7234654.843750,8,1,10240,48.1324,54.7639,345044.906250,5120,5,2,5,0,0.239277,64,4624,1,200,200,30,30,556325.937500,4,28,1,0,6004,9000,1024,1024,2,7235135.562500,5,1,32,4,0.878906,0.23934,1000,5120,6000,1,
7493524.156250,8,1,15360,45.8904,50.9077,263926.343750,7680,5,2,5,0,0.250975,64,6800,1,200,130,30,46,552125.562500,4,28,1,0,6004,13800,1536,1536,2,7489280.187500,5,1,32,6,0.898438,0.251033,1000,7680,6000,1,
7293147.531250,8,1,20480,46.3523,50.6291,285691.750000,10240,5,2,5,0,0.248474,64,8976,1,200,96,30,62,566414.125000,4,28,1,0,6004,18600,2048,2048,2,7295905.156250,5,1,32,8,0.908203,0.248531,1000,10240,6000,1,
7205321.812500,8,1,25600,46.2365,49.9765,284482.843750,12800,5,2,5,0,0.249096,64,11152,1,200,76,30,78,557729.500000,4,28,1,0,6004,23400,2560,2560,2,7204008.500000,5,1,32,10,0.914062,0.249154,1000,12800,6000,1,
7657297.281250,8,1,30720,42.9439,46.1733,248649.000000,15360,5,2,5,0,0.268198,64,13328,1,200,63,30,94,593349.250000,4,28,1,0,6004,28200,3072,3072,2,7656236.937500,5,1,32,12,0.917969,0.268257,1000,15360,6000,1,
7103719.343750,8,1,20480,54.8313,59.8904,418875.125000,10240,5,2,5,0,0.21004,64,8976,1,96,200,62,30,434594.343750,4,28,1,0,6004,18600,2048,2048,2,7105325.250000,5,1,64,4,0.908203,0.210099,1000,10240,6000,1,
7322392.625000,8,1,30720,50.1978,53.4587,368265.593750,15360,5,2,5,0,0.229433,64,13200,1,96,130,62,46,466437.781250,4,28,1,0,6004,28520,3072,3072,2,7328149.625000,5,1,64,6,0.928385,0.229492,1000,15360,6000,1,
7094960.312500,8,1,40960,50.2314,53.5244,358066.656250,20480,5,2,5,0,0.225626,64,17424,1,96,96,62,62,446392.312500,4,28,1,0,5956,38440,4096,4096,2,7096843.218750,5,1,64,8,0.938477,0.225684,1000,20480,5952,1,
7108198.468750,8,1,51200,43.3396,44.9715,360174.093750,25600,5,2,5,0,0.265747,64,21648,1,96,76,62,78,451146.312500,4,28,1,0,6004,48360,5120,5120,2,7109564.718750,5,1,64,10,0.944531,0.265808,1000,25600,6000,1,
7166663.625000,8,1,61440,42.2094,43.5682,322291.437500,30720,5,2,5,0,0.272871,64,25872,1,96,63,62,94,484391.375000,4,28,1,0,6004,58280,6144,6144,2,7163605.343750,5,1,64,12,0.948568,0.272925,1000,30720,6000,1,
7156209.031250,8,1,30720,55.4472,59.6169,438988.062500,15360,5,2,5,0,0.207706,64,13328,1,63,200,94,30,407053.125000,4,28,1,0,6004,28200,3072,3072,2,7158799.062500,5,1,96,4,0.917969,0.207765,1000,15360,6000,1,
7129592.968750,8,1,46080,59.7626,62.6503,429684.062500,23040,5,2,5,0,0.192706,64,19600,1,63,130,94,46,400685.812500,4,28,1,0,6004,43240,4608,4608,2,7131821.500000,5,1,96,6,0.938368,0.192763,1000,23040,6000,1,
7156366.187500,8,1,61440,45.3334,46.7928,372746.625000,30720,5,2,5,0,0.25406,64,25872,1,63,96,94,62,437363.312500,4,28,1,0,6004,58280,6144,6144,2,7160124.531250,5,1,96,8,0.948568,0.254117,1000,30720,6000,1,
7283530.000000,8,1,76800,44.2449,45.1935,326024.750000,38400,5,2,5,0,0.26031,64,32144,1,63,76,94,78,475524.843750,4,28,1,0,6004,73320,7680,7680,2,7285938.812500,5,1,96,10,0.954688,0.260369,1000,38400,6000,1,
7096083.812500,8,1,40960,65.2562,69.7923,499410.468750,20480,5,2,5,0,0.176479,64,17680,1,47,200,126,30,348157.031250,4,28,1,0,6004,37800,4096,4096,2,7095842.875000,5,1,128,4,0.922852,0.176535,1000,20480,6000,1,
7204374.468750,8,1,61440,45.1639,47.0957,405971.093750,30720,5,2,5,0,0.255006,64,26000,1,47,130,126,46,410711.000000,4,28,1,0,6004,57960,6144,6144,2,7205677.250000,5,1,128,6,0.943359,0.255071,1000,30720,6000,1,
7373971.687500,8,1,81920,43.8171,44.9884,339466.125000,40960,5,2,5,0,0.262858,64,34320,1,47,96,126,62,463050.906250,4,28,1,0,6004,78120,8192,8192,2,7376922.031250,5,1,128,8,0.953613,0.262911,1000,40960,6000,1,
7719581.000000,8,1,15360,79.9467,104.42,548333.863636,5120,5,2,5,0,0.143649,64,4624,1,214,214,28,28,467568.227273,4,28,1,0,5998,11760,2048,1024,3,7723556.409091,5,1,32,4,0.765625,0.143712,1000,10240,5992,1,
7767822.409091,8,1,23040,59.0757,73.3585,331061.227273,7680,5,2,5,0,0.194945,64,6800,1,214,136,28,44,634774.818182,4,28,1,0,6006,18480,3072,1536,3,7769740.500000,5,1,32,6,0.802083,0.195004,1000,15360,6000,1,
7702634.909091,8,1,30720,60.8815,74.1185,357308.272727,10240,5,2,5,0,0.189161,64,8976,1,214,100,28,60,599176.363636,4,28,1,0,6006,25200,4096,2048,3,7705560.636364,5,1,32,8,0.820312,0.18922,1000,20480,6000,1,
7570456.863636,8,1,38400,61.9418,73.5241,352413.000000,12800,5,2,5,0,0.185916,64,11152,1,214,78,28,76,583075.136364,4,28,1,0,6006,31920,5120,2560,3,7572534.590909,5,1,32,10,0.83125,0.185981,1000,25600,6000,1,
7816454.545455,8,1,46080,55.2054,65.5281,284893.636364,15360,5,2,5,0,0.208616,64,13328,1,214,65,28,92,640494.272727,4,28,1,0,6006,38640,6144,3072,3,7821168.727273,5,1,32,12,0.838542,0.208675,1000,30720,6000,1,
7386613.863636,8,1,30720,85.8017,104.457,624942.000000,10240,5,2,5,0,0.134198,64,8976,1,100,214,60,28,341606.500000,4,28,1,0,6006,25200,4096,2048,3,7388182.954545,5,1,64,4,0.820312,0.134263,1000,20480,6000,1,
7437731.363636,8,1,46080,81.4433,94.5177,518161.000000,15360,5,2,5,0,0.141383,64,13200,1,100,136,60,44,401292.090909,4,28,1,0,6006,39600,6144,3072,3,7438413.000000,5,1,64,6,0.859375,0.141448,1000,30720,6000,1,
7487662.681818,8,1,61440,75.4529,85.8486,448080.272727,20480,5,2,5,0,0.152614,64,17424,1,100,100,60,60,452325.272727,4,28,1,0,6006,54000,8192,4096,3,7490002.409091,5,1,64,8,0.878906,0.152678,1000,40960,6000,1,
7401224.818182,8,1,76800,55.5009,61.569,411217.363636,25600,5,2,5,0,0.207505,64,21648,1,100,78,60,76,459253.454545,4,28,1,0,6006,68400,10240,5120,3,7400980.909091,5,1,64,10,0.890625,0.207564,1000,51200,6000,1,
7492651.681818,8,1,92160,54.6148,60.586,375325.136364,30720,5,2,5,0,0.210869,64,25872,1,100,65,60,92,492978.045455,4,28,1,0,6006,82800,12288,6144,3,7497455.681818,5,1,64,12,0.898438,0.210932,1000,61440,6000,1,
7399690.181818,8,1,46080,82.1449,97.5049,590975.863636,15360,5,2,5,0,0.140174,64,13328,1,65,214,92,28,351432.000000,4,28,1,0,6006,38640,6144,3072,3,7399329.818182,5,1,96,4,0.838542,0.14024,1000,30720,6000,1,
7449505.590909,8,1,69120,75.8229,85.7951,469978.909091,23040,5,2,5,0,0.151873,64,19600,1,65,136,92,44,427790.545455,4,28,1,0,6006,60720,9216,4608,3,7450662.772727,5,1,96,6,0.878472,0.151933,1000,46080,6000,1,
7470404.227273,8,1,92160,55.9302,62.0452,420273.090909,30720,5,2,5,0,0.205903,64,25872,1,65,100,92,60,448580.272727,4,28,1,0,6006,82800,12288,6144,3,7471151.590909,5,1,96,8,0.898438,0.205971,1000,61440,6000,1,
7500732.454545,8,1,115200,55.7217,60.2686,363720.727273,38400,5,2,5,0,0.206683,64,32144,1,65,78,92,76,483443.772727,4,28,1,0,6006,104880,15360,7680,3,7495426.636364,5,1,96,10,0.910417,0.206742,1000,76800,6000,1,
7402240.000000,8,1,61440,77.3191,90.3647,536798.590909,20480,5,2,5,0,0.148931,64,17680,1,48,214,124,28,391712.000000,4,28,1,0,6006,52080,8192,4096,3,7402421.227273,5,1,128,4,0.847656,0.148993,1000,40960,6000,1,
7405495.409091,8,1,92160,54.9949,61.2705,439298.500000,30720,5,2,5,0,0.209414,64,26000,1,48,136,124,44,428515.818182,4,28,1,0,6006,81840,12288,6144,3,7407822.090909,5,1,128,6,0.888021,0.209474,1000,61440,6000,1,
7574554.772727,8,1,122880,55.261,60.3598,374906.363636,40960,5,2,5,0,0.208407,64,34320,1,48,100,124,60,477186.818182,4,28,1,0,6006,111600,16384,8192,3,7589709.636364,5,1,128,8,0.908203,0.208465,1000,81920,6000,1,
7490355.312500,8,1,20480,87.2311,132.137,812035.312500,5120,5,2,5,0,0.13112,64,4624,1,230,230,26,26,393543.500000,4,28,1,0,5988,13520,3072,1024,4,7482893.937500,5,1,32,4,0.660156,0.131184,1000,15360,5980,1,
7333042.437500,8,1,30720,89.976,125.381,644416.687500,7680,5,2,5,0,0.127966,64,6800,1,230,142,26,42,461375.250000,4,28,1,0,6008,21840,4608,1536,4,7334197.750000,5,1,32,6,0.710938,0.128034,1000,23040,6000,1,
7286850.000000,8,1,40960,89.4959,120.613,587243.625000,10240,5,2,5,0,0.12866,64,8976,1,230,103,26,58,483168.500000,4,28,1,0,6008,30160,6144,2048,4,7288654.687500,5,1,32,8,0.736328,0.128721,1000,30720,6000,1,
7297743.500000,8,1,51200,85.1649,112.826,545286.687500,12800,5,2,5,0,0.135204,64,11152,1,230,81,26,74,507600.125000,4,28,1,0,6008,38480,7680,2560,4,7299544.375000,5,1,32,10,0.751563,0.135267,1000,38400,6000,1,
7219055.562500,8,1,61440,82.0325,106.262,463965.937500,15360,5,2,5,0,0.140368,64,13328,1,230,66,26,90,564198.625000,4,28,1,0,6008,46800,9216,3072,4,7220395.000000,5,1,32,12,0.761719,0.140432,1000,46080,6000,1,
7400454.062500,8,1,40960,92.9287,125.24,718048.125000,10240,5,2,5,0,0.1239,64,8976,1,103,230,58,26,351930.062500,4,28,1,0,6008,30160,6144,2048,4,7404138.250000,5,1,64,4,0.736328,0.123966,1000,30720,6000,1,
7358230.750000,8,1,61440,91.6395,114.374,594832.062500,15360,5,2,5,0,0.125644,64,13200,1,103,142,58,42,395382.625000,4,28,1,0,6008,48720,9216,3072,4,7361093.562500,5,1,64,6,0.792969,0.12571,1000,46080,6000,1,
7356265.375000,8,1,81920,78.2742,95.3065,406353.812500,20480,5,2,5,0,0.14584,64,17424,1,103,103,58,58,551929.937500,4,28,1,0,5982,67280,12288,4096,4,7354278.375000,5,1,64,8,0.821289,0.145902,1000,61440,5974,1,
7317448.375000,8,1,102400,65.437,77.645,456250.937500,25600,5,2,5,0,0.175984,64,21648,1,103,81,58,74,480656.312500,4,28,1,0,6008,85840,15360,5120,4,7319134.250000,5,1,64,10,0.838281,0.176047,1000,76800,6000,1,
7255342.125000,8,1,122880,65.9764,76.5452,409398.250000,30720,5,2,5,0,0.174548,64,25872,1,103,66,58,90,505807.937500,4,28,1,0,6008,104400,18432,6144,4,7262761.562500,5,1,64,12,0.849609,0.174608,1000,92160,6000,1,
7439020.875000,8,1,61440,89.6031,116.068,667507.062500,15360,5,2,5,0,0.128497,64,13328,1,66,230,90,26,361908.125000,4,28,1,0,6008,46800,9216,3072,4,7439863.437500,5,1,96,4,0.761719,0.128567,1000,46080,6000,1,
7321410.000000,8,1,92160,85.7106,102.82,499024.312500,23040,5,2,5,0,0.13434,64,19600,1,66,142,90,42,453280.000000,4,28,1,0,6008,75600,13824,4608,4,7320991.875000,5,1,96,6,0.820312,0.134406,1000,69120,6000,1,
7291601.875000,8,1,122880,65.1097,75.5398,444078.750000,30720,5,2,5,0,0.176869,64,25872,1,66,103,90,58,462832.937500,4,28,1,0,6008,104400,18432,6144,4,7297260.125000,5,1,96,8,0.849609,0.176932,1000,92160,6000,1,
7383221.687500,8,1,153600,65.7406,74.9759,398953.250000,38400,5,2,5,0,0.175176,64,32144,1,66,81,90,74,495446.875000,4,28,1,0,6008,133200,23040,7680,4,7386789.500000,5,1,96,10,0.867188,0.175234,1000,115200,6000,1,
7489443.625000,8,1,81920,81.924,105.049,588206.687500,20480,5,2,5,0,0.140554,64,17680,1,49,230,122,26,429982.500000,4,28,1,0,6008,63440,12288,4096,4,7494754.875000,5,1,128,4,0.774414,0.140618,1000,61440,6000,1,
7364585.062500,8,1,122880,63.16,75.0024,476900.375000,30720,5,2,5,0,0.182323,64,26000,1,49,142,122,42,454942.562500,4,28,1,0,6008,102480,18432,6144,4,7366778.437500,5,1,128,6,0.833984,0.182394,1000,92160,6000,1,
7462980.500000,8,1,163840,64.1729,73.7008,400861.375000,40960,5,2,5,0,0.179456,64,34320,1,49,103,122,58,495530.687500,4,28,1,0,6008,141520,24576,8192,4,7469988.937500,5,1,128,8,0.86377,0.179515,1000,122880,6000,1,
8322454.230769,8,1,25600,79.4806,141.299,926605.000000,5120,5,2,5,0,0.144876,64,4624,1,250,250,24,24,466218.153846,4,28,1,0,6010,14400,4096,1024,5,8328078.846154,5,1,32,4,0.5625,0.144941,1000,20480,6000,1,
8124242.538462,8,1,38400,84.9865,135.978,789537.615385,7680,5,2,5,0,0.135488,64,6800,1,250,150,24,40,482224.461538,4,28,1,0,6010,24000,6144,1536,5,8125311.923077,5,1,32,6,0.625,0.135551,1000,30720,6000,1,
8022765.846154,8,1,51200,84.7333,128.945,666698.769231,10240,5,2,5,0,0.135886,64,8976,1,250,107,24,56,540164.153846,4,28,1,0,6010,33600,8192,2048,5,8025532.769231,5,1,32,8,0.65625,0.135956,1000,40960,6000,1,
7964902.846154,8,1,64000,81.1988,119.813,569747.230769,12800,5,2,5,0,0.141809,64,11152,1,250,83,24,72,602805.692308,4,28,1,0,6010,43200,10240,2560,5,7965513.000000,5,1,32,10,0.675,0.141874,1000,51200,6000,1,
7945951.153846,8,1,76800,78.7235,114.202,497109.615385,15360,5,2,5,0,0.146272,64,13328,1,250,68,24,88,655551.076923,4,28,1,0,6010,52800,12288,3072,5,7947091.076923,5,1,32,12,0.6875,0.146335,1000,61440,6000,1,
7923162.076923,8,1,51200,88.533,134.728,838630.230769,10240,5,2,5,0,0.130057,64,8976,1,107,250,56,24,369456.692308,4,28,1,0,6010,33600,8192,2048,5,7924713.846154,5,1,64,4,0.65625,0.130121,1000,40960,6000,1,
7801957.307692,8,1,76800,90.8833,124.474,663217.538462,15360,5,2,5,0,0.126687,64,13200,1,107,150,56,40,423030.615385,4,28,1,0,6010,56000,12288,3072,5,7802399.076923,5,1,64,6,0.729167,0.126756,1000,61440,6000,1,
