Total FP,fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Max Blocks,Num Blocks (Shared),Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,fb_subp0_read_sectors,Real Size,Problem Size,shared_stores,Max Compute Units,
4833280,14364780.000000,2,1,151040,209.209,237.796,1057905.656250,8,8960,7,2,64,49152,4214016,0.649693,1024,2,5808,1,96,333,62,18,563777.875000,4,25,1,0,6004,8,5,131688,1280,1280,2,2817720320,7,0,59,1,64,10,0.871875,0.649761,1000,8960,14368498.031250,6000,6000,1,14,
5799936,14266783.875000,2,1,181248,213.296,237.635,997443.625000,8,10752,7,2,64,49152,5150464,0.637253,1024,2,6864,1,96,272,62,22,591554.218750,4,25,1,0,6004,8,4,160952,1536,1536,2,2817720320,7,0,59,1,64,12,0.888021,0.637312,1000,10752,14270773.781250,6000,6000,1,14,
2899968,15015732.500000,2,1,90624,223.874,300.887,1411695.437500,8,5376,7,2,64,49152,2129664,0.607133,1024,2,3920,1,63,1000,94,6,505397.000000,4,25,1,0,6004,8,7,66552,768,768,2,2817720320,7,0,59,1,96,4,0.734375,0.607198,1000,5376,15022473.437500,6000,6000,1,14,
4349952,14499904.218750,2,1,135936,242.552,293.391,1241469.781250,8,8064,7,2,64,49152,3549440,0.560368,1024,2,5488,1,63,600,94,10,483783.906250,4,25,1,0,6004,8,5,110920,1152,1152,2,2817720320,7,0,59,1,96,6,0.815972,0.56044,1000,8064,14498571.875000,6000,6000,1,14,
5799936,14529376.968750,2,1,181248,210.243,241.877,1118345.187500,8,10752,7,2,64,49152,4969216,0.646505,1024,2,7056,1,63,428,94,14,522774.500000,4,25,1,0,6004,8,4,155288,1536,1536,2,2817720320,7,0,59,1,96,8,0.856771,0.646566,1000,10752,14533620.875000,6000,6000,1,14,
7249920,14411241.750000,2,1,226560,214.082,239.532,1024214.093750,8,13440,7,2,64,49152,6388992,0.634899,1024,2,8624,1,63,333,94,18,571802.281250,4,25,1,0,6004,8,3,199656,1920,1920,2,2817720320,7,0,59,1,96,10,0.88125,0.634972,1000,13440,14415080.843750,6000,6000,1,14,
3866624,14930274.250000,2,1,120832,223.252,298.464,1416806.187500,8,7168,7,2,64,49152,2854656,0.608829,1024,2,5200,1,47,1000,126,6,490062.281250,4,25,1,0,6004,8,5,89208,1024,1024,2,2817720320,7,0,59,1,128,4,0.738281,0.608889,1000,7168,14935532.593750,6000,6000,1,14,
5799936,14742607.593750,2,1,181248,201.872,242.892,1222137.062500,8,10752,7,2,64,49152,4757760,0.673312,1024,2,7280,1,47,600,126,10,493741.750000,4,25,1,0,6004,8,4,148680,1536,1536,2,2817720320,7,0,59,1,128,6,0.820312,0.673377,1000,10752,14748729.093750,6000,6000,1,14,
7733248,14543208.031250,2,1,241664,211.336,242.495,1108110.125000,8,14336,7,2,64,49152,6660864,0.641443,1024,2,9360,1,47,428,126,14,524996.156250,4,25,1,0,5996,8,3,208152,2048,2048,2,2817720320,7,0,59,1,128,8,0.861328,0.641507,1000,14336,14546973.937500,5992,6000,1,14,
966656,17812879.590909,2,1,45312,153.792,351.057,2031027.227273,8,1792,7,2,64,49152,422912,0.883837,1024,3,1360,1,214,1500,28,4,1317020.863636,4,24,1,0,6006,8,19,19824,512,256,3,2817720320,7,0,59,1,32,4,0.4375,0.883893,1000,3584,17821918.045455,6000,6000,1,14,
1449984,16643640.727273,2,1,67968,202.084,345.968,1511466.090909,8,2688,7,2,64,49152,845824,0.672608,1024,3,1904,1,214,750,28,8,930763.227273,4,24,1,0,6006,8,13,39648,768,384,3,2817720320,7,0,59,1,32,6,0.583333,0.67267,1000,5376,16652829.363636,6000,6000,1,14,
1933312,15989763.863636,2,1,90624,226.276,344.341,1342877.227273,8,3584,7,2,64,49152,1268736,0.600691,1024,3,2448,1,214,500,28,12,827791.818182,4,24,1,0,6006,8,11,59472,1024,512,3,2817720320,7,0,59,1,32,8,0.65625,0.600754,1000,7168,15996707.227273,6000,6000,1,14,
2416640,15642216.727273,2,1,113280,239.08,341.088,1208202.090909,8,4480,7,2,64,49152,1691648,0.568512,1024,3,2992,1,214,375,28,16,829084.409091,4,24,1,0,6006,8,9,79296,1280,640,3,2817720320,7,0,59,1,32,10,0.7,0.568579,1000,8960,15648892.227273,6000,6000,1,14,
2899968,15413094.409091,2,1,135936,244.367,334.685,1138126.136364,8,5376,7,2,64,49152,2114560,0.55622,1024,3,3536,1,214,300,28,20,820715.181818,4,24,1,0,6006,8,7,99120,1536,768,3,2817720320,7,0,59,1,32,12,0.729167,0.556279,1000,10752,15420611.681818,6000,6000,1,14,
1933312,17617273.409091,2,1,90624,159.626,340.535,2160586.636364,8,3584,7,2,64,49152,906240,0.851534,1024,3,2640,1,100,1500,60,4,882169.772727,4,24,1,0,6006,8,10,42480,1024,512,3,2817720320,7,0,59,1,64,4,0.46875,0.851591,1000,7168,17630353.409091,6000,6000,1,14,
2899968,16444270.363636,2,1,135936,203.707,325.931,1589808.454545,8,5376,7,2,64,49152,1812480,0.667242,1024,3,3696,1,100,750,60,8,690149.181818,4,24,1,0,6006,8,7,84960,1536,768,3,2817720320,7,0,59,1,64,6,0.625,0.667312,1000,10752,16454189.090909,6000,6000,1,14,
3866624,15623699.818182,2,1,181248,221.754,315.383,1390168.409091,8,7168,7,2,64,49152,2718720,0.612932,1024,3,4752,1,100,500,60,12,638514.681818,4,24,1,0,6006,8,6,127440,2048,1024,3,2817720320,7,0,59,1,64,8,0.703125,0.613004,1000,14336,15629880.090909,6000,6000,1,14,
4833280,15358513.000000,2,1,226560,233.513,311.35,1249157.636364,8,8960,7,2,64,49152,3624960,0.582078,1024,3,5808,1,100,375,60,16,653121.000000,4,24,1,0,6006,8,5,169920,2560,1280,3,2817720320,7,0,59,1,64,10,0.75,0.582135,1000,17920,15368162.818182,6000,6000,1,14,
5799936,15257978.454545,2,1,271872,206.157,263.881,1154074.818182,8,10752,7,2,64,49152,4531200,0.65932,1024,3,6864,1,100,300,60,20,671298.500000,4,24,1,0,6006,8,4,212400,3072,1536,3,2817720320,7,0,59,1,64,12,0.78125,0.659381,1000,21504,15268195.863636,6000,6000,1,14,
2899968,17415318.409091,2,1,135936,154.951,322.298,2183142.590909,8,5376,7,2,64,49152,1389568,0.877203,1024,3,3920,1,65,1500,92,4,783837.863636,4,24,1,0,6006,8,7,65136,1536,768,3,2817720320,7,0,59,1,96,4,0.479167,0.877284,1000,10752,17426858.318182,6000,6000,1,14,
4349952,16124208.727273,2,1,203904,201.849,314.884,1590737.818182,8,8064,7,2,64,49152,2779136,0.673387,1024,3,5488,1,65,750,92,8,634100.863636,4,24,1,0,6006,8,5,130272,2304,1152,3,2817720320,7,0,59,1,96,6,0.638889,0.673454,1000,16128,16134691.818182,6000,6000,1,14,
5799936,15718054.136364,2,1,271872,192.598,267.069,1353065.272727,8,10752,7,2,64,49152,4168704,0.705749,1024,3,7056,1,65,500,92,12,624875.318182,4,24,1,0,6006,8,4,195408,3072,1536,3,2817720320,7,0,59,1,96,8,0.71875,0.705802,1000,21504,15727987.954545,6000,6000,1,14,
7249920,15410970.181818,2,1,339840,207.08,269.204,1185866.772727,8,13440,7,2,64,49152,5558272,0.656373,1024,3,8624,1,65,375,92,16,668679.136364,4,24,1,0,6006,8,3,260544,3840,1920,3,2817720320,7,0,59,1,96,10,0.766667,0.656443,1000,26880,15413739.545455,6000,6000,1,14,
3866624,17175423.818182,2,1,181248,155.997,319.482,2159060.545455,8,7168,7,2,64,49152,1872896,0.871333,1024,3,5200,1,48,1500,124,4,762411.454545,4,24,1,0,6006,8,5,87792,2048,1024,3,2817720320,7,0,59,1,128,4,0.484375,0.8714,1000,14336,17188135.545455,6000,6000,1,14,
5799936,16167569.590909,2,1,271872,176.6,271.258,1540697.681818,8,10752,7,2,64,49152,3745792,0.769681,1024,3,7280,1,48,750,124,8,650190.181818,4,24,1,0,6006,8,4,175584,3072,1536,3,2817720320,7,0,59,1,128,6,0.645833,0.769739,1000,21504,16182441.590909,6000,6000,1,14,
7733248,15646741.454545,2,1,362496,196.37,268.11,1300475.954545,8,14336,7,2,64,49152,5618688,0.692181,1024,3,9360,1,48,500,124,12,646834.954545,4,24,1,0,6006,8,3,263376,4096,2048,3,2817720320,7,0,59,1,128,8,0.726562,0.692246,1000,28672,15659807.681818,6000,6000,1,14,
966656,19913480.875000,2,1,60416,74.5291,365.689,4203908.062500,8,1792,7,2,64,49152,196352,1.82389,1024,4,1360,1,230,3000,26,2,2768846.750000,4,25,1,0,6008,8,19,12272,768,256,4,2817720320,7,0,59,1,32,4,0.203125,1.82393,1000,5376,19926442.875000,6000,6000,1,14,
1449984,17997321.250000,2,1,90624,147.888,362.819,2208081.312500,8,2688,7,2,64,49152,589056,0.91912,1024,4,1904,1,230,1000,26,6,1290271.187500,4,24,1,0,6008,8,13,36816,1152,384,4,2817720320,7,0,59,1,32,6,0.40625,0.919181,1000,8064,18012555.500000,6000,6000,1,14,
1933312,16698409.875000,2,1,120832,182.208,357.613,1730399.812500,8,3584,7,2,64,49152,981760,0.74598,1024,4,2448,1,230,600,26,10,1070125.875000,4,24,1,0,6008,8,11,61360,1536,512,4,2817720320,7,0,59,1,32,8,0.507812,0.74605,1000,10752,16711886.812500,6000,6000,1,14,
2416640,16008184.125000,2,1,151040,202.172,353.809,1531253.937500,8,4480,7,2,64,49152,1374464,0.672318,1024,4,2992,1,230,428,26,14,964672.375000,4,24,1,0,6008,8,9,85904,1920,640,4,2817720320,7,0,59,1,32,10,0.56875,0.672379,1000,13440,16020119.687500,6000,6000,1,14,
2899968,15609382.187500,2,1,181248,214.262,350.087,1400378.562500,8,5376,7,2,64,49152,1767168,0.63438,1024,4,3536,1,230,333,26,18,929271.625000,4,24,1,0,6008,8,7,110448,2304,768,4,2817720320,7,0,59,1,32,12,0.609375,0.634438,1000,16128,15620642.375000,6000,6000,1,14,
1933312,20195735.000000,2,1,120832,80.7637,354.93,4469804.250000,8,3584,7,2,64,49152,438016,1.68309,1024,4,2640,1,103,3000,58,2,1799725.437500,4,25,1,0,6008,8,10,27376,1536,512,4,2817720320,7,0,59,1,64,4,0.226562,1.68313,1000,10752,20230330.562500,6000,6000,1,14,
2899968,17991910.062500,2,1,181248,159.579,350.649,2174558.000000,8,5376,7,2,64,49152,1314048,0.85178,1024,4,3696,1,103,1000,58,6,960914.750000,4,24,1,0,6008,8,7,82128,2304,768,4,2817720320,7,0,59,1,64,6,0.453125,0.85184,1000,16128,18005338.500000,6000,6000,1,14,
3866624,16677680.500000,2,1,241664,184.732,324.734,1700122.687500,8,7168,7,2,64,49152,2190080,0.73579,1024,4,4752,1,103,600,58,10,808003.812500,4,24,1,0,6008,8,6,136880,3072,1024,4,2817720320,7,0,59,1,64,8,0.566406,0.735855,1000,21504,16689821.500000,6000,6000,1,14,
4833280,15915483.125000,2,1,302080,205.819,322.607,1486610.812500,8,8960,7,2,64,49152,3066112,0.660406,1024,4,5808,1,103,428,58,14,749593.812500,4,24,1,0,6008,8,5,191632,3840,1280,4,2817720320,7,0,59,1,64,10,0.634375,0.660465,1000,26880,15928059.875000,6000,6000,1,14,
5799936,15629093.625000,2,1,362496,193.221,282.764,1307034.312500,8,10752,7,2,64,49152,3942144,0.703459,1024,4,6864,1,103,333,58,18,780391.187500,4,24,1,0,6008,8,4,246384,4608,1536,4,2817720320,7,0,59,1,64,12,0.679688,0.703526,1000,32256,15642314.562500,6000,6000,1,14,
2899968,20018915.187500,2,1,181248,79.5731,336.117,4430757.000000,8,5376,7,2,64,49152,679680,1.70827,1024,4,3920,1,66,3000,90,2,1593832.000000,4,25,1,0,6008,8,7,42480,2304,768,4,2817720320,7,0,59,1,96,4,0.234375,1.70832,1000,16128,20055206.312500,6000,6000,1,14,
4349952,17770372.750000,2,1,271872,153.959,325.16,2150180.500000,8,8064,7,2,64,49152,2039040,0.882874,1024,4,5488,1,66,1000,90,6,862098.625000,4,24,1,0,6008,8,5,127440,3456,1152,4,2817720320,7,0,59,1,96,6,0.46875,0.882939,1000,24192,17789486.250000,6000,6000,1,14,
5799936,16585580.812500,2,1,362496,168.663,284.974,1643540.500000,8,10752,7,2,64,49152,3398400,0.805906,1024,4,7056,1,66,600,90,10,765969.687500,4,24,1,0,6008,8,4,212400,4608,1536,4,2817720320,7,0,59,1,96,8,0.585938,0.80596,1000,32256,16599145.625000,6000,6000,1,14,
7249920,15969868.625000,2,1,453120,189.051,284.817,1387256.562500,8,13440,7,2,64,49152,4757760,0.718986,1024,4,8624,1,66,428,90,14,763721.937500,4,24,1,0,6008,8,3,297360,5760,1920,4,2817720320,7,0,59,1,96,10,0.65625,0.719043,1000,40320,15983848.125000,6000,6000,1,14,
3866624,20234439.437500,2,1,241664,79.9325,334.225,4398842.375000,8,7168,7,2,64,49152,921344,1.70058,1024,4,5200,1,49,3000,122,2,1564471.125000,4,25,1,0,6008,8,5,57584,3072,1024,4,2817720320,7,0,59,1,128,4,0.238281,1.70063,1000,21504,20271139.687500,6000,6000,1,14,
5799936,17935372.687500,2,1,362496,137.055,286.536,2119417.500000,8,10752,7,2,64,49152,2764032,0.991769,1024,4,7280,1,49,1000,122,6,863536.750000,4,24,1,0,6008,8,4,172752,4608,1536,4,2817720320,7,0,59,1,128,6,0.476562,0.991838,1000,32256,17950669.562500,6000,6000,1,14,
7733248,16775184.062500,2,1,483328,171.16,286.272,1586017.312500,8,14336,7,2,64,49152,4606720,0.794143,1024,4,9360,1,49,600,122,10,799951.250000,4,24,1,0,6008,8,3,287920,6144,2048,4,2817720320,7,0,59,1,128,8,0.595703,0.794202,1000,43008,16789019.312500,6000,6000,1,14,
1449984,21767729.384615,2,1,113280,92.0953,368.381,3139331.769231,8,2688,7,2,64,49152,362496,1.47599,1024,5,1904,1,250,1500,24,4,2569167.769231,4,24,1,0,6010,8,13,28320,1536,384,5,2817720320,7,0,59,1,32,6,0.25,1.47604,1000,10752,21804325.307692,6000,6000,1,14,
1933312,18988320.000000,2,1,151040,136.545,364.12,2111862.307692,8,3584,7,2,64,49152,724992,0.995479,1024,5,2448,1,250,750,24,8,1692371.769231,4,24,1,0,6010,8,11,56640,2048,512,5,2817720320,7,0,59,1,32,8,0.375,0.99554,1000,14336,19010449.692308,6000,6000,1,14,
2416640,17747137.076923,2,1,188800,163.051,362.336,1936560.153846,8,4480,7,2,64,49152,1087488,0.833608,1024,5,2992,1,250,500,24,12,1234200.846154,4,24,1,0,6010,8,9,84960,2560,640,5,2817720320,7,0,59,1,32,10,0.45,0.833701,1000,17920,17764553.846154,6000,6000,1,14,
2899968,17065138.461538,2,1,226560,177.357,354.714,1693768.307692,8,5376,7,2,64,49152,1449984,0.766398,1024,5,3536,1,250,375,24,16,1158694.923077,4,24,1,0,6010,8,7,113280,3072,768,5,2817720320,7,0,59,1,32,12,0.5,0.766454,1000,21504,17083369.076923,6000,6000,1,14,
2899968,21293718.538462,2,1,226560,103.552,354.562,3433418.615385,8,5376,7,2,64,49152,845824,1.31268,1024,5,3696,1,107,1500,56,4,1450105.230769,4,24,1,0,6010,8,7,66080,3072,768,5,2817720320,7,0,59,1,64,6,0.291667,1.31273,1000,21504,21324090.153846,6000,6000,1,14,
3866624,18591889.076923,2,1,302080,144.868,330.686,2205101.000000,8,7168,7,2,64,49152,1691648,0.938273,1024,5,4752,1,107,750,56,8,1050510.076923,4,24,1,0,6010,8,6,132160,4096,1024,5,2817720320,7,0,59,1,64,8,0.4375,0.938342,1000,28672,18611629.000000,6000,6000,1,14,
4833280,17396681.846154,2,1,377600,172.18,327.525,1794700.923077,8,8960,7,2,64,49152,2537472,0.789436,1024,5,5808,1,107,500,56,12,918265.230769,4,24,1,0,6010,8,5,198240,5120,1280,5,2817720320,7,0,59,1,64,10,0.525,0.789498,1000,35840,17416918.769231,6000,6000,1,14,
5799936,16728947.153846,2,1,453120,172.915,296.03,1518462.230769,8,10752,7,2,64,49152,3383296,0.786086,1024,5,6864,1,107,375,56,16,924161.923077,4,24,1,0,6010,8,4,264320,6144,1536,5,2817720320,7,0,59,1,64,12,0.583333,0.786144,1000,43008,16746367.230769,6000,6000,1,14,
4349952,21118952.461538,2,1,339840,101.111,330.025,3302616.000000,8,8064,7,2,64,49152,1329152,1.34438,1024,5,5488,1,68,1500,88,4,1353003.692308,4,24,1,0,6010,8,5,103840,4608,1152,5,2817720320,7,0,59,1,96,6,0.305556,1.34443,1000,32256,21149952.615385,6000,6000,1,14,
5799936,18479066.000000,2,1,453120,137.233,298.618,2105657.153846,8,10752,7,2,64,49152,2658304,0.990486,1024,5,7056,1,68,750,88,8,998236.230769,4,24,1,0,6010,8,4,207680,6144,1536,5,2817720320,7,0,59,1,96,8,0.458333,0.990552,1000,43008,18501578.076923,6000,6000,1,14,
7249920,17338874.461538,2,1,566400,162.994,295.562,1682522.923077,8,13440,7,2,64,49152,3987456,0.833923,1024,5,8624,1,68,500,88,12,904812.615385,4,24,1,0,6010,8,3,311520,7680,1920,5,2817720320,7,0,59,1,96,10,0.55,0.833995,1000,53760,17357550.615385,6000,6000,1,14,
5799936,21145502.076923,2,1,453120,93.976,300.723,3209844.307692,8,10752,7,2,64,49152,1812480,1.44644,1024,5,7280,1,50,1500,120,4,1355919.615385,4,24,1,0,6010,8,4,141600,6144,1536,5,2817720320,7,0,59,1,128,6,0.3125,1.4465,1000,43008,21177958.076923,6000,6000,1,14,
7733248,18525954.230769,2,1,604160,140.297,299.301,2015457.153846,8,14336,7,2,64,49152,3624960,0.968847,1024,5,9360,1,50,750,120,8,1027056.384615,4,24,1,0,6010,8,3,283200,8192,2048,5,2817720320,7,0,59,1,128,8,0.46875,0.968914,1000,57344,18544273.461538,6000,6000,1,14,
1449984,27665137.545455,2,1,135936,42.7482,372.08,7623212.545455,8,2688,7,2,64,49152,166144,3.17989,1024,6,1904,1,272,3000,22,2,4793229.909091,4,25,1,0,6012,8,13,15576,1920,384,6,2817720320,7,0,59,1,32,6,0.114583,3.17992,1000,13440,27750614.454545,6000,6000,1,14,
1933312,21086777.909091,2,1,181248,95.6185,369.895,3332471.454545,8,3584,7,2,64,49152,498432,1.4216,1024,6,2448,1,272,1000,22,6,2188247.727273,4,24,1,0,6012,8,11,46728,2560,512,6,2817720320,7,0,59,1,32,8,0.257812,1.42165,1000,17920,21123921.181818,6000,6000,1,14,
2416640,18840369.000000,2,1,226560,125.585,364.363,2464294.818182,8,4480,7,2,64,49152,830720,1.08236,1024,6,2992,1,272,600,22,10,1677362.272727,4,24,1,0,6012,8,9,77880,3200,640,6,2817720320,7,0,59,1,32,10,0.34375,1.08243,1000,22400,18869881.272727,6000,6000,1,14,
2899968,17698875.545455,2,1,271872,144.014,357.664,2069804.454545,8,5376,7,2,64,49152,1163008,0.943859,1024,6,3536,1,272,428,22,14,1473061.818182,4,24,1,0,6012,8,7,109032,3840,768,6,2817720320,7,0,59,1,32,12,0.401042,0.943911,1000,26880,17725159.545455,6000,6000,1,14,
2899968,27417449.090909,2,1,271872,50.0086,355.261,6748342.000000,8,5376,7,2,64,49152,407808,2.71823,1024,6,3696,1,111,3000,54,2,3386333.363636,4,25,1,0,6012,8,7,38232,3840,768,6,2817720320,7,0,59,1,64,6,0.140625,2.71825,1000,26880,27489382.181818,6000,6000,1,14,
3866624,20779540.181818,2,1,362496,106.466,336.15,3009093.454545,8,7168,7,2,64,49152,1223424,1.27674,1024,6,4752,1,111,1000,54,6,1494720.272727,4,24,1,0,6012,8,6,114696,5120,1024,6,2817720320,7,0,59,1,64,8,0.316406,1.2768,1000,35840,20813905.909091,6000,6000,1,14,
4833280,18559578.545455,2,1,453120,140.001,331.523,2205668.000000,8,8960,7,2,64,49152,2039040,0.970903,1024,6,5808,1,111,600,54,10,1172666.363636,4,24,1,0,6012,8,5,191160,6400,1280,6,2817720320,7,0,59,1,64,10,0.421875,0.970962,1000,44800,18588499.000000,6000,6000,1,14,
5799936,17431921.181818,2,1,543744,147.788,299.567,1813201.181818,8,10752,7,2,64,49152,2854656,0.919739,1024,6,6864,1,111,428,54,14,1079138.727273,4,24,1,0,6012,8,4,267624,7680,1536,6,2817720320,7,0,59,1,64,12,0.492188,0.919807,1000,53760,17457236.090909,6000,6000,1,14,
4349952,27008980.363636,2,1,407808,51.06,338.222,6475767.636364,8,8064,7,2,64,49152,649472,2.66225,1024,6,5488,1,69,3000,86,2,2971763.454545,4,25,1,0,6012,8,5,60888,5760,1152,6,2817720320,7,0,59,1,96,6,0.149306,2.66228,1000,40320,27086348.818182,6000,6000,1,14,
5799936,20498900.181818,2,1,543744,102.495,301.746,2832292.000000,8,10752,7,2,64,49152,1948416,1.3262,1024,6,7056,1,69,1000,86,6,1366926.545455,4,24,1,0,6012,8,4,182664,7680,1536,6,2817720320,7,0,59,1,96,8,0.335938,1.32627,1000,53760,20530892.909091,6000,6000,1,14,
7249920,18401684.636364,2,1,679680,136.389,301.148,2024523.636364,8,13440,7,2,64,49152,3247360,0.996621,1024,6,8624,1,69,600,86,10,1126007.727273,4,24,1,0,6012,8,3,304440,9600,1920,6,2817720320,7,0,59,1,96,10,0.447917,0.996676,1000,67200,18431414.090909,6000,6000,1,14,
5799936,26684805.727273,2,1,543744,48.1945,308.445,6333265.727273,8,10752,7,2,64,49152,891136,2.82053,1024,6,7280,1,50,3000,118,2,2794803.090909,4,25,1,0,6012,8,4,83544,7680,1536,6,2817720320,7,0,59,1,128,6,0.153646,2.82057,1000,53760,26764652.727273,6000,6000,1,14,
7733248,20449400.272727,2,1,724992,106.481,302.88,2682181.000000,8,14336,7,2,64,49152,2673408,1.27657,1024,6,9360,1,50,1000,118,6,1374254.727273,4,24,1,0,6012,8,3,250632,10240,2048,6,2817720320,7,0,59,1,128,8,0.345703,1.27662,1000,71680,20488911.000000,6000,6000,1,14,
1933312,25884681.400000,2,1,211456,58.03,371.392,5515070.500000,8,3584,7,2,64,49152,302080,2.34248,1024,7,2448,1,300,1500,20,4,3619873.800000,4,24,1,0,6014,8,11,33040,3072,512,7,2817720320,7,0,59,1,32,8,0.15625,2.34251,1000,21504,25955643.400000,6000,6000,1,14,
2416640,21350060.500000,2,1,264320,91.5596,366.238,3377344.600000,8,4480,7,2,64,49152,604160,1.48462,1024,7,2992,1,300,750,20,8,2336846.600000,4,24,1,0,6014,8,9,66080,3840,640,7,2817720320,7,0,59,1,32,10,0.25,1.48467,1000,26880,21395916.400000,6000,6000,1,14,
2899968,19481129.500000,2,1,317184,112.454,359.854,2678047.300000,8,5376,7,2,64,49152,906240,1.20876,1024,7,3536,1,300,500,20,12,1883391.600000,4,24,1,0,6014,8,7,99120,4608,768,7,2817720320,7,0,59,1,32,12,0.3125,1.20881,1000,32256,19518915.800000,6000,6000,1,14,
3866624,25216264.100000,2,1,422912,68.8989,338.064,4628481.000000,8,7168,7,2,64,49152,785408,1.97294,1024,7,4752,1,115,1500,52,4,2370700.800000,4,24,1,0,6014,8,6,85904,6144,1024,7,2817720320,7,0,59,1,64,8,0.203125,1.97298,1000,43008,25275275.800000,6000,6000,1,14,
4833280,20715464.400000,2,1,528640,108.882,333.906,2810281.000000,8,8960,7,2,64,49152,1570816,1.24842,1024,7,5808,1,115,750,52,8,1563772.300000,4,24,1,0,6014,8,5,171808,7680,1280,7,2817720320,7,0,59,1,64,10,0.325,1.24847,1000,53760,20751467.900000,6000,6000,1,14,
5799936,18888670.100000,2,1,634368,124.167,304.623,2232051.700000,8,10752,7,2,64,49152,2356224,1.09474,1024,7,6864,1,115,500,52,12,1267569.700000,4,24,1,0,6014,8,4,257712,9216,1536,7,2817720320,7,0,59,1,64,12,0.40625,1.09478,1000,64512,18919510.600000,6000,6000,1,14,
5799936,24981144.900000,2,1,634368,68.0444,309.194,4354597.700000,8,10752,7,2,64,49152,1268736,1.99771,1024,7,7056,1,71,1500,84,4,2126506.700000,4,24,1,0,6014,8,4,138768,9216,1536,7,2817720320,7,0,59,1,96,8,0.21875,1.99775,1000,64512,25041092.600000,6000,6000,1,14,
7249920,20608646.300000,2,1,792960,108.49,308.112,2611849.600000,8,13440,7,2,64,49152,2537472,1.25292,1024,7,8624,1,71,750,84,8,1438767.000000,4,24,1,0,6014,8,3,277536,11520,1920,7,2817720320,7,0,59,1,96,10,0.35,1.25298,1000,80640,20645114.700000,6000,6000,1,14,
7733248,24661503.100000,2,1,845824,71.1323,309.568,4099584.200000,8,14336,7,2,64,49152,1752064,1.91099,1024,7,9360,1,51,1500,116,4,2108925.200000,4,24,1,0,6014,8,3,191632,12288,2048,7,2817720320,7,0,59,1,128,8,0.226562,1.91103,1000,86016,24718813.600000,6000,6000,1,14,
1933312,35886254.500000,2,1,241664,26.3447,374.306,12908903.750000,8,3584,7,2,64,49152,135936,5.15988,1024,8,2448,1,333,3000,18,2,7359290.000000,4,25,1,0,6016,8,11,16992,3584,512,8,2817720320,7,0,59,1,32,8,0.0703125,5.15989,1000,25088,36082042.625000,6000,6000,1,14,
2416640,24073191.750000,2,1,302080,62.7261,371.338,5324950.875000,8,4480,7,2,64,49152,407808,2.1671,1024,8,2992,1,333,1000,18,6,3112713.625000,4,24,1,0,6016,8,9,50976,4480,640,8,2817720320,7,0,59,1,32,10,0.16875,2.16714,1000,31360,24154162.250000,6000,6000,1,14,
2899968,20816259.750000,2,1,362496,85.4851,364.372,3732475.000000,8,5376,7,2,64,49152,679680,1.59013,1024,8,3536,1,333,600,18,10,2343692.375000,4,24,1,0,6016,8,7,84960,5376,768,8,2817720320,7,0,59,1,32,12,0.234375,1.59017,1000,37632,20875242.625000,6000,6000,1,14,
3866624,35387055.875000,2,1,483328,34.0086,348.249,9944096.125000,8,7168,7,2,64,49152,377600,3.99709,1024,8,4752,1,120,3000,50,2,4649539.750000,4,25,1,0,6016,8,6,47200,7168,1024,8,2817720320,7,0,59,1,64,8,0.0976562,3.9971,1000,50176,35539687.500000,6000,6000,1,14,
