Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
2,1,27648,90.2623,192.56,2560,5,2,5,0,4,0.382825,64,2640,1,100,1500,Tesla C2050,60,4,4,18,1,0,6006,12960,1024,512,3,12,1,64,4,0.46875,0.382884,1000,5120,48,1,
2,1,41472,116.368,186.189,3840,5,2,5,0,4,0.296928,64,3696,1,100,750,Tesla C2050,60,8,4,18,1,0,6006,25920,1536,768,3,12,1,64,6,0.625,0.296988,1000,7680,48,1,
2,1,55296,128.09,182.173,5120,5,2,5,0,4,0.269753,64,4752,1,100,500,Tesla C2050,60,12,4,19,1,0,6006,38880,2048,1024,3,12,1,64,8,0.703125,0.26981,1000,10240,48,1,
2,1,69120,130.852,174.469,6400,5,2,5,0,4,0.264056,64,5808,1,100,375,Tesla C2050,60,16,4,18,1,0,6006,51840,2560,1280,3,12,1,64,10,0.75,0.264116,1000,12800,48,1,
2,1,82944,137.474,175.967,7680,5,2,5,0,4,0.251339,64,6864,1,100,300,Tesla C2050,60,20,4,19,1,0,6006,64800,3072,1536,3,12,1,64,12,0.78125,0.251393,1000,15360,48,1,
2,1,41472,88.966,185.049,3840,5,2,5,0,4,0.388401,64,3920,1,65,1500,Tesla C2050,92,4,4,18,1,0,6006,19872,1536,768,3,12,1,96,4,0.479167,0.388463,1000,7680,48,1,
2,1,62208,112.462,175.441,5760,5,2,5,0,4,0.307243,64,5488,1,65,750,Tesla C2050,92,8,4,18,1,0,6006,39744,2304,1152,3,12,1,96,6,0.638889,0.307304,1000,11520,48,1,
2,1,82944,127.646,177.003,7680,5,2,5,0,4,0.270684,64,7056,1,65,500,Tesla C2050,92,12,4,19,1,0,6006,59616,3072,1536,3,12,1,96,8,0.71875,0.270748,1000,15360,48,1,
2,1,103680,105.235,136.806,9600,5,2,5,0,4,0.328347,64,8624,1,65,375,Tesla C2050,92,16,4,18,1,0,6006,79488,3840,1920,3,12,1,96,10,0.766667,0.328407,1000,19200,48,1,
2,1,55296,91.1508,186.677,5120,5,2,5,0,4,0.379092,64,5200,1,48,1500,Tesla C2050,124,4,4,18,1,0,6006,26784,2048,1024,3,12,1,128,4,0.484375,0.379152,1000,10240,48,1,
